CaseID,InternationalIdentifier,EUProcedureNumber,CaseTypeID,CaseTypeGroupVersionNumber,CaseStatusTypeID,CaseTriggerReasonID,CreatedDate,CaseCategoryID,CaseLegacyID,CaseApprovalStatusTypeID,CaseApprovalDate,ConcurrencyRowVersion,Actual_Date
22986,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449F3,#N/A
22987,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449F4,#N/A
22988,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449F5,#N/A
22989,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449F6,#N/A
22990,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449F7,#N/A
22991,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449F8,#N/A
22992,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449F9,#N/A
22993,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449FA,#N/A
22994,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449FB,#N/A
22995,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449FC,#N/A
22996,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449FD,#N/A
22997,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449FE,#N/A
22998,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D449FF,#N/A
22999,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A01,#N/A
23000,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A02,#N/A
23001,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A03,#N/A
23002,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A04,#N/A
23003,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A05,#N/A
23004,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A06,#N/A
23005,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A07,#N/A
23006,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A08,#N/A
23007,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A09,#N/A
23008,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A0A,#N/A
23009,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A0B,#N/A
23010,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A0C,#N/A
23011,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A0D,#N/A
23012,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A0E,#N/A
23013,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A0F,#N/A
23014,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A10,#N/A
23015,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A11,#N/A
23016,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A12,#N/A
23017,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A13,#N/A
23018,CseInternationalIdentifier,NULL,3216,267,3,NULL,17/01/2018,1,NULL,NULL,NULL,0x0000000007D44A14,#N/A
23019,CseInternationalIdentifier,NULL,3334,127,2,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A15,#N/A
23020,CseInternationalIdentifier,NULL,3334,127,3,NULL,18/01/2018,1,NULL,1,09/03/2018,0x0000000007D44A16,#N/A
23021,CseInternationalIdentifier,NULL,3064,45,3,NULL,18/01/2018,1,NULL,1,19/01/2018,0x0000000007D44A17,#N/A
23022,CseInternationalIdentifier,NULL,3301,164,2,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A18,#N/A
23023,CseInternationalIdentifier,UK/V/0580/001-004/E/001,3081,128,2,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A19,#N/A
23024,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A1A,#N/A
23025,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A1B,#N/A
23026,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A1C,#N/A
23027,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A1D,#N/A
23028,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A1E,#N/A
23029,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A1F,#N/A
23030,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A20,#N/A
23031,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A21,#N/A
23032,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A22,#N/A
23033,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A23,#N/A
23034,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A24,#N/A
23035,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A25,#N/A
23036,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A26,#N/A
23037,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A27,#N/A
23038,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A28,#N/A
23039,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A29,#N/A
23040,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A2A,#N/A
23041,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A2B,#N/A
23042,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A2C,#N/A
23043,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A2D,#N/A
23044,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A2E,#N/A
23045,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A2F,#N/A
23046,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A30,#N/A
23047,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A31,#N/A
23048,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A32,#N/A
23049,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A33,#N/A
23050,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A34,#N/A
23051,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A35,#N/A
23052,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A36,#N/A
23053,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A37,#N/A
23054,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A38,#N/A
23055,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A39,#N/A
23056,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A3A,#N/A
23057,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A3B,#N/A
23058,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A3C,#N/A
23059,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A3D,#N/A
23060,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A3E,#N/A
23061,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A3F,#N/A
23062,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A40,#N/A
23063,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A41,#N/A
23064,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A42,#N/A
23065,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A43,#N/A
23066,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A44,#N/A
23067,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A45,#N/A
23068,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A46,#N/A
23069,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A47,#N/A
23070,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A48,#N/A
23071,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A49,#N/A
23072,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A4A,#N/A
23073,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A4B,#N/A
23074,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A4C,#N/A
23075,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A4D,#N/A
23076,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A4E,#N/A
23077,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A4F,#N/A
23078,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A50,#N/A
23079,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A51,#N/A
23080,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A52,#N/A
23081,CseInternationalIdentifier,NULL,3216,267,3,NULL,18/01/2018,1,NULL,NULL,NULL,0x0000000007D44A53,#N/A
23082,CseInternationalIdentifier,IE/V/0332/001/R/001,3090,35,1,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A54,#N/A
23083,CseInternationalIdentifier,NULL,3297,108,2,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A55,#N/A
23084,CseInternationalIdentifier,IE/V/0308/001/R/001,3090,35,4,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A56,#N/A
23085,CseInternationalIdentifier,NULL,3291,37,3,NULL,19/01/2018,1,NULL,1,24/01/2018,0x0000000007D44A57,#N/A
23086,CseInternationalIdentifier,NULL,3291,37,4,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A58,#N/A
23087,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A59,#N/A
23088,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A5A,#N/A
23089,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A5B,#N/A
23090,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A5C,#N/A
23091,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A5D,#N/A
23092,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A5E,#N/A
23093,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A5F,#N/A
23094,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A60,#N/A
23095,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A61,#N/A
23096,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A62,#N/A
23097,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A63,#N/A
23098,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A64,#N/A
23099,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A65,#N/A
23100,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A66,#N/A
23101,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A67,#N/A
23102,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A68,#N/A
23103,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A69,#N/A
23104,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A6A,#N/A
23105,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A6B,#N/A
23106,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A6C,#N/A
23107,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A6D,#N/A
23108,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A6E,#N/A
23109,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A6F,#N/A
23110,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A70,#N/A
23111,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A71,#N/A
23112,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A72,#N/A
23113,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A73,#N/A
23114,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A74,#N/A
23115,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A75,#N/A
23116,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A76,#N/A
23117,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A77,#N/A
23118,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A78,#N/A
23119,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A79,#N/A
23120,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A7A,#N/A
23121,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A7B,#N/A
23122,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A7C,#N/A
23123,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A7D,#N/A
23124,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A7E,#N/A
23125,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A7F,#N/A
23126,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A80,#N/A
23127,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A81,#N/A
23128,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A82,#N/A
23129,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A83,#N/A
23130,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A84,#N/A
23131,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A85,#N/A
23132,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A86,#N/A
23133,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A87,#N/A
23134,CseInternationalIdentifier,NULL,3216,267,3,NULL,19/01/2018,1,NULL,NULL,NULL,0x0000000007D44A88,#N/A
23135,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A89,#N/A
23136,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A8A,#N/A
23137,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A8B,#N/A
23138,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A8C,#N/A
23139,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A8D,#N/A
23140,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A8E,#N/A
23141,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A8F,#N/A
23142,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A90,#N/A
23143,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A91,#N/A
23144,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A92,#N/A
23145,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A93,#N/A
23146,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A94,#N/A
23147,CseInternationalIdentifier,NULL,3216,267,3,NULL,20/01/2018,1,NULL,NULL,NULL,0x0000000007D44A95,#N/A
23148,CseInternationalIdentifier,FR/V/0328/003/DC,3249,107,4,NULL,22/01/2018,1,NULL,NULL,NULL,0x0000000007D44A96,#N/A
23149,CseInternationalIdentifier,ES/V/0294/001/DC,3249,107,1,NULL,22/01/2018,1,NULL,NULL,NULL,0x0000000007D44A97,#N/A
23150,CseInternationalIdentifier,UK/V/0464/001/R/001,3374,115,1,NULL,22/01/2018,1,NULL,NULL,NULL,0x0000000007D44A98,#N/A
23151,CseInternationalIdentifier,NULL,3308,111,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44A99,#N/A
23152,CseInternationalIdentifier,NULL,3308,111,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44A9A,#N/A
23153,CseInternationalIdentifier,NULL,3291,37,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44A9B,#N/A
23154,CseInternationalIdentifier,NL/V/0175/001/R/001,3374,115,1,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44A9C,#N/A
23155,CseInternationalIdentifier,EMEA/V/C/004199/IAIN/0002,3318,84,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44A9D,#N/A
23156,CseInternationalIdentifier,EMEA/V/C/IG0876,3318,84,3,NULL,23/01/2018,1,NULL,1,19/02/2018,0x0000000007D44A9E,#N/A
23157,CseInternationalIdentifier,NULL,3215,66,3,NULL,23/01/2018,1,NULL,1,29/01/2018,0x0000000007D44A9F,#N/A
23158,CseInternationalIdentifier,EMEA/V/C/WS/1338/G,3317,50,1,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA0,#N/A
23159,CseInternationalIdentifier,NULL,3314,44,2,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA1,#N/A
23160,CseInternationalIdentifier,FR/V/0245/001/R/001,3374,115,4,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA2,#N/A
23161,CseInternationalIdentifier,NULL,3337,47,1,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA3,#N/A
23162,CseInternationalIdentifier,NULL,3216,267,4,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA4,#N/A
23163,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA5,#N/A
23164,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA6,#N/A
23165,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA7,#N/A
23166,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA8,#N/A
23167,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AA9,#N/A
23168,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AAA,#N/A
23169,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AAB,#N/A
23170,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AAC,#N/A
23171,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AAD,#N/A
23172,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AAE,#N/A
23173,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AAF,#N/A
23174,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB0,#N/A
23175,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB1,#N/A
23176,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB2,#N/A
23177,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB3,#N/A
23178,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB4,#N/A
23179,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB5,#N/A
23180,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB6,#N/A
23181,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB7,#N/A
23182,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB8,#N/A
23183,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44AB9,#N/A
23184,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44ABA,#N/A
23185,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44ABB,#N/A
23186,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44ABC,#N/A
23187,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44ABD,#N/A
23188,CseInternationalIdentifier,NULL,3216,267,3,NULL,23/01/2018,1,NULL,NULL,NULL,0x0000000007D44ABE,#N/A
